link,views,likes
https://ted.com/talks/ingrid_betancourt_what_six_years_in_captivity_taught_me_about_fear_and_faith,998000,29000
https://ted.com/talks/titus_kaphar_can_art_amend_history,1800000,54000
https://ted.com/talks/marc_raibert_meet_spot_the_robot_dog_that_can_run_hop_and_open_doors,4800000,144000
https://ted.com/talks/kristen_marhaver_why_i_still_have_hope_for_coral_reefs,1300000,41000
https://ted.com/talks/jennifer_pluznick_you_smell_with_your_body_not_just_your_nose,1700000,53000
https://ted.com/talks/clifford_robbins_what_happens_when_you_have_a_concussion,1700000,53000
https://ted.com/talks/tristan_harris_how_a_handful_of_tech_companies_control_billions_of_minds_every_day,3100000,94000
https://ted.com/talks/jimmy_lin_a_simple_new_blood_test_that_can_catch_cancer_early,1500000,45000
https://ted.com/talks/grace_kim_how_cohousing_can_make_us_happier_and_live_longer,2400000,73000
https://ted.com/talks/susan_robinson_how_i_fail_at_being_disabled,1500000,45000
https://ted.com/talks/noah_feldman_hamilton_vs_madison_and_the_birth_of_american_partisanship,2100000,64000
https://ted.com/talks/tricia_wang_the_human_insights_missing_from_big_data,1800000,56000
https://ted.com/talks/anil_seth_your_brain_hallucinates_your_conscious_reality,12000000,382000
https://ted.com/talks/kate_marvel_can_clouds_buy_us_more_time_to_solve_climate_change,1300000,39000
https://ted.com/talks/adam_alter_why_our_screens_make_us_less_happy,4200000,127000
https://ted.com/talks/liz_hajek_what_rivers_can_tell_us_about_the_earth_s_history,1400000,44000
https://ted.com/talks/jorge_ramos_why_journalists_have_an_obligation_to_challenge_power,701000,21000
https://ted.com/talks/rabbi_lord_jonathan_sacks_how_we_can_face_the_future_without_fear_together,2100000,64000
https://ted.com/talks/manu_prakash_lifesaving_scientific_tools_made_of_paper,1400000,44000
https://ted.com/talks/lea_gaslowitz_how_to_spot_a_misleading_graph,2400000,74000
https://ted.com/talks/luma_mufleh_don_t_feel_sorry_for_refugees_believe_in_them,1800000,54000
https://ted.com/talks/cheyenne_cochrane_a_celebration_of_natural_hair,1400000,44000
https://ted.com/talks/sinead_burke_why_design_should_include_everyone,1500000,46000
https://ted.com/talks/david_miliband_the_refugee_crisis_is_a_test_of_our_character,1500000,45000
https://ted.com/talks/anab_jain_why_we_need_to_imagine_different_futures,1800000,55000
https://ted.com/talks/jim_yong_kim_doesn_t_everyone_deserve_a_chance_at_a_good_life,1700000,53000
https://ted.com/talks/sofi_tukker_awoo,1900000,59000
https://ted.com/talks/sharon_terry_science_didn_t_understand_my_kids_rare_disease_until_i_decided_to_study_it,1300000,41000
https://ted.com/talks/katrina_spade_when_i_die_recompose_me,1400000,42000
https://ted.com/talks/richard_browning_how_i_built_a_jet_suit,2300000,70000
https://ted.com/talks/tim_ferriss_why_you_should_define_your_fears_instead_of_your_goals,10000000,325000
https://ted.com/talks/janja_lalich_why_do_people_join_cults,4600000,140000
https://ted.com/talks/anne_lamott_12_truths_i_learned_from_life_and_writing,6500000,195000
https://ted.com/talks/mehdi_ordikhani_seyedlar_what_happens_in_your_brain_when_you_pay_attention,3400000,102000
https://ted.com/talks/shohini_ghose_the_genius_of_marie_curie,3200000,96000
https://ted.com/talks/carina_morillo_to_understand_autism_don_t_look_away,734000,22000
https://ted.com/talks/justin_davidson_why_glass_towers_are_bad_for_city_life_and_what_we_need_instead,1500000,46000
https://ted.com/talks/michael_patrick_lynch_how_to_see_past_your_own_perspective_and_find_truth,1900000,57000
https://ted.com/talks/netta_schramm_why_don_t_perpetual_motion_machines_ever_work,14000000,430000
https://ted.com/talks/michael_bierut_how_to_design_a_library_that_makes_kids_want_to_read,1900000,58000
https://ted.com/talks/rhiannon_giddens_songs_that_bring_history_to_life,1500000,47000
https://ted.com/talks/raj_panjabi_no_one_should_die_because_they_live_too_far_from_a_doctor,1400000,42000
https://ted.com/talks/marlon_peterson_am_i_not_human_a_call_for_criminal_justice_reform,1200000,37000
https://ted.com/talks/garry_kasparov_don_t_fear_intelligent_machines_work_with_them,1800000,56000
https://ted.com/talks/peta_greenfield_who_were_the_vestal_virgins_and_what_was_their_job,8700000,262000
https://ted.com/talks/triona_mcgrath_how_pollution_is_changing_the_ocean_s_chemistry,1600000,48000
https://ted.com/talks/ok_go_how_to_find_a_wonderful_idea,2400000,73000
https://ted.com/talks/nina_fedoroff_a_secret_weapon_against_zika_and_other_mosquito_borne_diseases,1100000,33000
https://ted.com/talks/stephen_bax_the_world_s_most_mysterious_book,8000000,242000
https://ted.com/talks/anthony_d_romero_this_is_what_democracy_looks_like,1200000,38000
https://ted.com/talks/sitawa_wafula_why_i_speak_up_about_living_with_epilepsy,914000,27000
https://ted.com/talks/rutger_bregman_poverty_isn_t_a_lack_of_character_it_s_a_lack_of_cash,3800000,114000
https://ted.com/talks/t_morgan_dixon_and_vanessa_garrison_the_trauma_of_systematic_racism_is_killing_black_women_a_first_step_toward_change,1400000,42000
https://ted.com/talks/wendy_troxel_why_school_should_start_later_for_teens,2200000,67000
https://ted.com/talks/dan_adams_a_brief_history_of_goths,3400000,104000
https://ted.com/talks/ted_halstead_a_climate_solution_where_all_sides_can_win,1600000,48000
https://ted.com/talks/lucy_kalanithi_what_makes_life_worth_living_in_the_face_of_death,2400000,74000
https://ted.com/talks/shunan_teng_the_history_of_tea,5400000,164000
https://ted.com/talks/stuart_russell_3_principles_for_creating_safer_ai,1500000,46000
https://ted.com/talks/celine_valery_how_does_your_body_process_medicine,3600000,110000
https://ted.com/talks/shah_rukh_khan_thoughts_on_humanity_fame_and_love,11000000,338000
https://ted.com/talks/kate_stafford_how_human_noise_affects_ocean_habitats,1200000,38000
https://ted.com/talks/jorge_drexler_poetry_music_and_identity,1800000,55000
https://ted.com/talks/robert_sapolsky_the_biology_of_our_best_and_worst_selves,2300000,69000
https://ted.com/talks/carolyn_jones_a_tribute_to_nurses,1400000,44000
https://ted.com/talks/karim_abouelnaga_a_summer_school_kids_actually_want_to_attend,1200000,37000
https://ted.com/talks/sangu_delle_there_s_no_shame_in_taking_care_of_your_mental_health,2600000,79000
https://ted.com/talks/laura_galante_how_and_why_russia_hacked_the_us_election,2600000,80000
https://ted.com/talks/deborah_lipstadt_behind_the_lies_of_holocaust_denial,1500000,45000
https://ted.com/talks/alex_gendler_can_you_solve_the_pirate_riddle,9100000,274000
https://ted.com/talks/elon_musk_the_future_we_re_building_and_boring,28000000,849000
https://ted.com/talks/lisa_genova_what_you_can_do_to_prevent_alzheimer_s,6000000,180000
https://ted.com/talks/serena_williams_and_gayle_king_on_tennis_love_and_motherhood,2600000,78000
https://ted.com/talks/his_holiness_pope_francis_why_the_only_future_worth_building_includes_everyone,3700000,113000
https://ted.com/talks/siddhartha_roy_science_in_service_to_the_public_good,1000000,32000
https://ted.com/talks/kenny_coogan_why_are_sloths_so_slow,5400000,162000
https://ted.com/talks/stephanie_busari_how_fake_news_does_real_harm,1400000,44000
https://ted.com/talks/menno_schilthuizen_the_evolution_of_animal_genitalia,2800000,86000
https://ted.com/talks/joao_pedro_de_magalhaes_why_do_animals_have_such_different_lifespans,5100000,154000
https://ted.com/talks/curtis_wall_street_carroll_how_i_learned_to_read_and_trade_stocks_in_prison,6500000,195000
https://ted.com/talks/david_casarett_a_doctor_s_case_for_medical_marijuana,2900000,89000
https://ted.com/talks/amy_green_a_video_game_to_cope_with_grief,1700000,53000
https://ted.com/talks/natasha_hurley_walker_how_radio_telescopes_show_us_unseen_galaxies,1300000,41000
https://ted.com/talks/siamak_hariri_how_do_you_build_a_sacred_space,1400000,43000
https://ted.com/talks/kate_slabosky_the_three_different_ways_mammals_give_birth,6000000,181000
https://ted.com/talks/chimamanda_ngozi_adichie_we_should_all_be_feminists,4800000,146000
https://ted.com/talks/zubaida_bai_a_simple_birth_kit_for_mothers_in_the_developing_world,1000000,30000
https://ted.com/talks/todd_scott_an_intergalactic_guide_to_using_a_defibrillator,1100000,35000
https://ted.com/talks/jonathan_marks_in_praise_of_conflict,1400000,42000
https://ted.com/talks/emma_bryce_why_do_we_itch,6000000,181000
https://ted.com/talks/ari_wallach_3_ways_to_plan_for_the_very_long_term,2500000,77000
https://ted.com/talks/giorgia_lupi_how_we_can_find_ourselves_in_data,1300000,40000
https://ted.com/talks/david_r_williams_how_racism_makes_us_sick,1700000,52000
https://ted.com/talks/sebastian_bortnik_the_conversation_we_re_not_having_about_digital_child_abuse,564000,16000
https://ted.com/talks/katie_bouman_how_to_take_a_picture_of_a_black_hole,5600000,170000
https://ted.com/talks/gretchen_carlson_david_brooks_political_common_ground_in_a_polarized_united_states,1000000,32000
https://ted.com/talks/casey_brown_know_your_worth_and_then_ask_for_it,3500000,105000
https://ted.com/talks/lisa_winer_can_you_solve_the_virus_riddle,10000000,316000
https://ted.com/talks/emtithal_mahmoud_a_young_poet_tells_the_story_of_darfur,1100000,33000
https://ted.com/talks/so_percussion_music_for_wood_and_strings,846000,25000
https://ted.com/talks/moshe_szyf_how_early_life_experience_is_written_into_dna,1600000,48000
https://ted.com/talks/michael_botticelli_addiction_is_a_disease_we_should_treat_it_like_one,1700000,52000
https://ted.com/talks/katie_hinde_what_we_don_t_know_about_mother_s_milk,1400000,44000
https://ted.com/talks/ashton_cofer_a_plan_to_recycle_the_unrecyclable,1400000,44000
https://ted.com/talks/mona_chalabi_3_ways_to_spot_a_bad_statistic,2100000,63000
https://ted.com/talks/simon_anholt_who_would_the_rest_of_the_world_vote_for_in_your_country_s_election,1100000,35000
https://ted.com/talks/shilpa_ravella_how_the_food_you_eat_affects_your_gut,4800000,146000
https://ted.com/talks/margaret_bourdeaux_why_civilians_suffer_more_once_a_war_is_over,998000,29000
https://ted.com/talks/j_v_maranto_history_s_deadliest_colors,7000000,210000
https://ted.com/talks/michele_l_sullivan_asking_for_help_is_a_strength_not_a_weakness,1700000,51000
https://ted.com/talks/thomas_boothby_meet_the_tardigrade_the_toughest_animal_on_earth,4400000,134000
https://ted.com/talks/peter_weinstock_lifelike_simulations_that_make_real_life_surgery_safer,1000000,32000
https://ted.com/talks/dan_bell_inside_america_s_dead_shopping_malls,2200000,67000
https://ted.com/talks/silk_road_ensemble_turceasca,762000,22000
https://ted.com/talks/karina_galperin_should_we_simplify_spelling,632000,18000
https://ted.com/talks/deanna_pucciarelli_the_history_of_chocolate,8000000,240000
https://ted.com/talks/peggy_orenstein_what_young_women_believe_about_their_own_sexual_pleasure,4300000,129000
https://ted.com/talks/carrie_nugent_adventures_of_an_asteroid_hunter,1400000,44000
https://ted.com/talks/caitlin_doughty_a_burial_practice_that_nourishes_the_planet,1300000,40000
https://ted.com/talks/amy_adkins_the_myth_of_icarus_and_daedalus,7000000,210000
https://ted.com/talks/john_koenig_beautiful_new_words_to_describe_obscure_emotions,1900000,58000
https://ted.com/talks/joy_buolamwini_how_i_m_fighting_bias_in_algorithms,1500000,45000
https://ted.com/talks/jude_kelly_why_women_should_tell_the_stories_of_humanity,1200000,38000
https://ted.com/talks/caroline_paul_to_raise_brave_girls_encourage_adventure,2000000,62000
https://ted.com/talks/megan_phelps_roper_i_grew_up_in_the_westboro_baptist_church_here_s_why_i_left,10000000,316000
https://ted.com/talks/carrie_poppy_a_scientific_approach_to_the_paranormal,2100000,64000
https://ted.com/talks/sara_ramirez_rollercoaster,1200000,37000
https://ted.com/talks/kathy_hull_stories_from_a_home_for_terminally_ill_children,1000000,31000
https://ted.com/talks/lux_narayan_what_i_learned_from_2_000_obituaries,1800000,54000
https://ted.com/talks/jeff_kirschner_this_app_makes_it_fun_to_pick_up_litter,1400000,44000
https://ted.com/talks/ani_liu_smelfies_and_other_experiments_in_synthetic_biology,976000,29000
https://ted.com/talks/annie_bosler_and_don_greene_how_to_practice_effectively_for_just_about_anything,12000000,362000
https://ted.com/talks/stacy_smith_the_data_behind_hollywood_s_sexism,1200000,36000
https://ted.com/talks/charity_wayua_a_few_ways_to_fix_a_government,1100000,34000
https://ted.com/talks/jonathan_rossiter_a_robot_that_eats_pollution,1400000,42000
https://ted.com/talks/brittney_cooper_the_racial_politics_of_time,1000000,31000
https://ted.com/talks/alex_gendler_can_you_solve_the_three_gods_riddle,11000000,341000
https://ted.com/talks/yuval_noah_harari_nationalism_vs_globalism_the_new_political_divide,3500000,107000
https://ted.com/talks/grady_booch_don_t_fear_superintelligent_ai,2900000,88000
https://ted.com/talks/salil_dudani_how_jails_extort_the_poor,1100000,35000
https://ted.com/talks/lara_setrakian_3_ways_to_fix_a_broken_news_industry,1300000,39000
https://ted.com/talks/amy_adele_hasinoff_how_to_practice_safe_sexting,1600000,49000
https://ted.com/talks/rodrigo_y_gabriela_an_electrifying_acoustic_guitar_performance,3000000,90000
https://ted.com/talks/krishna_sudhir_what_happens_during_a_heart_attack,6600000,198000
https://ted.com/talks/miriam_zoila_perez_how_racism_harms_pregnant_women_and_what_can_help,1000000,30000
https://ted.com/talks/aala_el_khani_what_it_s_like_to_be_a_parent_in_a_war_zone,1000000,32000
https://ted.com/talks/helen_m_farrell_what_is_bipolar_disorder,6000000,180000
https://ted.com/talks/jeff_speck_4_ways_to_make_a_city_more_walkable,2400000,72000
https://ted.com/talks/joshua_smith_new_nanotech_to_detect_cancer_early,1000000,32000
https://ted.com/talks/thordis_elva_and_tom_stranger_our_story_of_rape_and_reconciliation,6100000,185000
https://ted.com/talks/maurice_conti_the_incredible_inventions_of_intuitive_ai,7200000,216000
https://ted.com/talks/nagin_cox_what_time_is_it_on_mars,2100000,64000
https://ted.com/talks/sue_klebold_my_son_was_a_columbine_shooter_this_is_my_story,13000000,395000
https://ted.com/talks/eduardo_briceno_how_to_get_better_at_the_things_you_care_about,4099999,123000
https://ted.com/talks/alan_smith_why_you_should_love_statistics,2000000,61000
https://ted.com/talks/sarah_parcak_help_discover_ancient_ruins_before_it_s_too_late,1000000,31000
https://ted.com/talks/deepika_kurup_a_young_scientist_s_quest_for_clean_water,1200000,37000
https://ted.com/talks/deeyah_khan_what_we_don_t_know_about_europe_s_muslim_kids,1400000,43000
https://ted.com/talks/megan_campisi_and_pen_pen_chen_the_myth_behind_the_chinese_zodiac,7000000,212000
https://ted.com/talks/caleb_barlow_where_is_cybercrime_really_coming_from,1700000,51000
https://ted.com/talks/jeanne_gang_buildings_that_blend_nature_and_city,1700000,52000
https://ted.com/talks/eleanor_nelsen_mary_s_room_a_philosophical_thought_experiment,4000000,121000
https://ted.com/talks/paul_knoepfler_the_ethical_dilemma_of_designer_babies,1600000,50000
https://ted.com/talks/robb_willer_how_to_have_better_political_conversations,2800000,86000
https://ted.com/talks/emily_parsons_lord_art_made_of_the_air_we_breathe,1000000,30000
https://ted.com/talks/ashley_judd_how_online_abuse_of_women_has_spiraled_out_of_control,1900000,59000
https://ted.com/talks/jennifer_brea_what_happens_when_you_have_a_disease_doctors_can_t_diagnose,2200000,67000
https://ted.com/talks/robyn_j_crook_how_do_animals_experience_pain,3300000,101000
https://ted.com/talks/sisonke_msimang_if_a_story_moves_you_act_on_it,1400000,44000
https://ted.com/talks/eleanor_nelsen_would_you_sacrifice_one_person_to_save_five,4600000,139000
https://ted.com/talks/alejandro_sanchez_alvarado_to_solve_old_problems_study_new_species,1300000,41000
https://ted.com/talks/dan_bricklin_meet_the_inventor_of_the_electronic_spreadsheet,1200000,37000
https://ted.com/talks/george_tulevski_the_next_step_in_nanotechnology,1700000,52000
https://ted.com/talks/mandy_len_catron_a_better_way_to_talk_about_love,2800000,86000
https://ted.com/talks/sofia_jawed_wessel_the_lies_we_tell_pregnant_women,2600000,78000
